# BLASTN 2.11.0+
# Query: AGZN01000032_1
# Database: /usr/local/genome/databases/patric/microviridae_Patric.fasta
# Fields: query id, subject id, % query coverage per subject, query length, subject length, q. start, q. end
# 193 hits found
AGZN01000032_1	JNHL01000150	63	12411	39297	1	7808
AGZN01000032_1	JNHU01000011	63	12411	815601	1	7808
AGZN01000032_1	JNHK01000097	63	12411	231829	1	7808
AGZN01000032_1	NAMT01000001	63	12411	205139	1	7808
AGZN01000032_1	CZAR01000003	63	12411	340764	1	7808
AGZN01000032_1	FR885312	63	12411	118503	1	7808
AGZN01000032_1	WCIA01000001	63	12411	668658	1	7808
AGZN01000032_1	WCIA01000001	63	12411	668658	5504	5544
AGZN01000032_1	VOIA01000003	63	12411	339943	4	7808
AGZN01000032_1	VOIA01000003	63	12411	339943	5504	5544
AGZN01000032_1	WCIB01000002	63	12411	489659	4	7808
AGZN01000032_1	WCIB01000002	63	12411	489659	5504	5544
AGZN01000032_1	VOHU01000001	63	12411	668658	4	7808
AGZN01000032_1	VOHU01000001	63	12411	668658	5504	5544
AGZN01000032_1	LR215978	63	12411	5212259	1	7808
AGZN01000032_1	QTLZ01000006	63	12411	211528	1	7808
AGZN01000032_1	NZ_GG705150	63	12411	1339194	1	7795
AGZN01000032_1	DETW01000024	63	12411	71641	1	7808
AGZN01000032_1	DERY01000025	63	12411	72038	1	7808
AGZN01000032_1	DOCE01000102	63	12411	71984	1	7808
AGZN01000032_1	NZ_GG698738	63	12411	1416287	483	7790
AGZN01000032_1	NZ_GG698738	63	12411	1416287	1	502
AGZN01000032_1	NFJX01000043	56	12411	7605	829	7808
AGZN01000032_1	QTLH01000004	63	12411	110464	1	6178
AGZN01000032_1	QTLH01000004	63	12411	110464	6126	7762
AGZN01000032_1	QTLH01000004	63	12411	110464	7707	7808
AGZN01000032_1	QTLP01000027	36	12411	76059	8851	12399
AGZN01000032_1	QTLP01000027	36	12411	76059	7815	8755
AGZN01000032_1	DPDI01000004	37	12411	4646	9134	12411
AGZN01000032_1	DPDI01000004	37	12411	4646	7795	9054
AGZN01000032_1	CDRG01000516	19	12411	2321	3502	5822
AGZN01000032_1	JNHK01000049	14	12411	2047	6016	7808
AGZN01000032_1	CDRH01000761	13	12411	1582	4251	5832
AGZN01000032_1	CDRH01000949	12	12411	1512	1047	2558
AGZN01000032_1	CDRG01001239	12	12411	1499	1023	2521
AGZN01000032_1	JNHQ01000161	24	12411	3093	10876	12374
AGZN01000032_1	JNHQ01000161	24	12411	3093	7804	9076
AGZN01000032_1	JNHQ01000161	24	12411	3093	9129	9316
AGZN01000032_1	JNHQ01000100	32	12411	85604	10876	12374
AGZN01000032_1	JNHQ01000100	32	12411	85604	9129	10301
AGZN01000032_1	JNHQ01000100	32	12411	85604	7791	9076
AGZN01000032_1	JNHQ01000057	12	12411	2047	10876	12374
AGZN01000032_1	JNHP01000154	32	12411	5229	10876	12374
AGZN01000032_1	JNHP01000154	32	12411	5229	9129	10301
AGZN01000032_1	JNHP01000154	32	12411	5229	7791	9076
AGZN01000032_1	JNHP01000132	24	12411	3093	10876	12374
AGZN01000032_1	JNHP01000132	24	12411	3093	7804	9076
AGZN01000032_1	JNHP01000132	24	12411	3093	9129	9316
AGZN01000032_1	JNHP01000073	32	12411	11337	10840	12374
AGZN01000032_1	JNHP01000073	32	12411	11337	9129	10301
AGZN01000032_1	JNHP01000073	32	12411	11337	7804	9076
AGZN01000032_1	JNHP01000065	32	12411	11832	10876	12374
AGZN01000032_1	JNHP01000065	32	12411	11832	9129	10301
AGZN01000032_1	JNHP01000065	32	12411	11832	7804	9076
AGZN01000032_1	WKNI01000613	8	12411	1006	1765	2770
AGZN01000032_1	NFJX01000030	7	12411	41522	1	835
AGZN01000032_1	CDRG01000517	6	12411	803	4842	5644
AGZN01000032_1	CDRG01001106	4	12411	548	2911	3458
AGZN01000032_1	CDRH01000014	4	12411	504	6554	7057
AGZN01000032_1	JABAFE010000002	14	12411	483884	5931	7721
AGZN01000032_1	CP022754	14	12411	5372666	5931	7721
AGZN01000032_1	NQMH01000001	14	12411	3389137	5931	7721
AGZN01000032_1	DNWL01000012	14	12411	132838	5931	7721
AGZN01000032_1	QSQS01000004	14	12411	345420	5931	7721
AGZN01000032_1	QSVO01000004	14	12411	366817	5931	7721
AGZN01000032_1	UFST01000003	14	12411	4838213	5931	7721
AGZN01000032_1	CABMKT010000001	14	12411	3389137	5931	7721
AGZN01000032_1	NANL01000007	14	12411	631926	5931	7721
AGZN01000032_1	CP054012	14	12411	4926033	5931	7721
AGZN01000032_1	NJFM01000007	14	12411	4813438	5931	7721
AGZN01000032_1	WKMZ01000002	14	12411	593627	5931	7721
AGZN01000032_1	WKNA01000003	14	12411	593552	5931	7721
AGZN01000032_1	WKNB01000013	14	12411	140384	5931	7721
AGZN01000032_1	WKNC01000008	14	12411	32531	5931	7721
AGZN01000032_1	WKND01000014	14	12411	141232	5931	7721
AGZN01000032_1	WKMK01000002	14	12411	729267	5931	7721
AGZN01000032_1	WKML01000002	14	12411	729230	5931	7721
AGZN01000032_1	WKNE01000013	14	12411	139327	5931	7721
AGZN01000032_1	WKNF01000003	14	12411	453330	5931	7721
AGZN01000032_1	QSDL01000004	14	12411	222505	5931	7721
AGZN01000032_1	QSEH01000018	14	12411	90496	5931	7721
AGZN01000032_1	QSIP01000001	14	12411	810586	5931	7721
AGZN01000032_1	QSLB01000021	14	12411	105474	5931	7721
AGZN01000032_1	QSLF01000007	14	12411	191186	5931	7721
AGZN01000032_1	QRKE01000007	14	12411	223821	5931	7721
AGZN01000032_1	QRKR01000001	14	12411	714218	5931	7721
AGZN01000032_1	JNHQ01000078	14	12411	113244	5931	7721
AGZN01000032_1	JNHP01000086	14	12411	77297	5931	7721
AGZN01000032_1	AGZM01000017	14	12411	205872	5931	7721
AGZN01000032_1	NC_009615	14	12411	4811379	5931	7721
AGZN01000032_1	CYYK01000001	14	12411	604866	5931	7721
AGZN01000032_1	NNCA01000001	14	12411	3652382	5931	7721
AGZN01000032_1	WKLZ01000002	14	12411	443878	5931	7721
AGZN01000032_1	WKMA01000002	14	12411	599588	5931	7721
AGZN01000032_1	WKMB01000003	14	12411	482293	5931	7721
AGZN01000032_1	WKMC01000002	14	12411	624036	5931	7721
AGZN01000032_1	WKMD01000002	14	12411	611539	5931	7721
AGZN01000032_1	WKME01000002	14	12411	503333	5931	7721
AGZN01000032_1	WKMF01000002	14	12411	599311	5931	7721
AGZN01000032_1	WKMG01000002	14	12411	610606	5931	7721
AGZN01000032_1	WKMH01000002	14	12411	599522	5931	7721
AGZN01000032_1	WKMI01000002	14	12411	659092	5931	7721
AGZN01000032_1	WKMJ01000002	14	12411	598282	5931	7721
AGZN01000032_1	WKMN01000019	14	12411	65362	5931	7721
AGZN01000032_1	WKMO01000001	14	12411	456988	5931	7721
AGZN01000032_1	WKMP01000012	14	12411	151844	5931	7721
AGZN01000032_1	WKMQ01000024	14	12411	80037	5931	7721
AGZN01000032_1	WKMR01000015	14	12411	151844	5931	7721
AGZN01000032_1	WKMS01000011	14	12411	134331	5931	7721
AGZN01000032_1	WKMT01000001	14	12411	397889	5931	7721
AGZN01000032_1	WKMU01000003	14	12411	452701	5931	7721
AGZN01000032_1	WKMV01000010	14	12411	237351	5931	7721
AGZN01000032_1	QRYZ01000001	14	12411	740140	5931	7721
AGZN01000032_1	WKMY01000005	14	12411	318360	5931	7721
AGZN01000032_1	QTMG01000008	14	12411	163446	5931	7721
AGZN01000032_1	RCYP01000031	14	12411	64416	5931	7721
AGZN01000032_1	WKLT01000023	14	12411	63346	5931	7721
AGZN01000032_1	WKLU01000026	14	12411	64416	5931	7721
AGZN01000032_1	WKLV01000030	14	12411	63346	5931	7721
AGZN01000032_1	WKLW01000028	14	12411	63490	5931	7721
AGZN01000032_1	WKLX01000026	14	12411	63563	5931	7721
AGZN01000032_1	WKLY01000026	14	12411	201221	5931	7721
AGZN01000032_1	CDRH01001037	3	12411	1736	1	386
AGZN01000032_1	WNDF01000004	8	12411	250837	10856	11909
AGZN01000032_1	WNDH01000005	8	12411	240981	10856	11909
AGZN01000032_1	WNDI01000004	8	12411	240959	10856	11909
AGZN01000032_1	WNDJ01000002	8	12411	250752	10856	11909
AGZN01000032_1	WNDK01000012	8	12411	156577	10856	11909
AGZN01000032_1	WNDM01000005	8	12411	240928	10856	11909
AGZN01000032_1	WNDD01000004	8	12411	240958	10856	11909
AGZN01000032_1	WKLI01000003	8	12411	335134	10856	11909
AGZN01000032_1	DCJU01000003	8	12411	20829	10858	11864
AGZN01000032_1	QXXG01000026	2	12411	65903	7573	7808
AGZN01000032_1	SRYM01000031	2	12411	46044	7573	7808
AGZN01000032_1	RAYI01000008	2	12411	143618	7573	7808
AGZN01000032_1	JAAYUQ010000026	0	12411	26725	2859	2896
# BLASTN 2.11.0+
# Query: AQCH01000070_1
# Database: /usr/local/genome/databases/patric/microviridae_Patric.fasta
# Fields: query id, subject id, % query coverage per subject, query length, subject length, q. start, q. end
# 678 hits found
AQCH01000070_1	LNXO01000003	100	21145	872857	1	21145
AQCH01000070_1	LNXN01000006	100	21145	872860	1	21145
AQCH01000070_1	LNXM01000001	100	21145	872858	1	21145
AQCH01000070_1	LNXL01000004	100	21145	872858	1	21145
AQCH01000070_1	LNXK01000005	100	21145	872858	1	21145
AQCH01000070_1	LNXJ01000002	100	21145	872858	1	21145
AQCH01000070_1	LNXI01000003	100	21145	822628	1	21145
AQCH01000070_1	JXYG01000006	100	21145	603960	1	21145
AQCH01000070_1	LNXF01000005	100	21145	873065	1	21145
AQCH01000070_1	LNXD01000001	100	21145	872858	1	21145
AQCH01000070_1	LNWQ01000001	100	21145	872860	1	21145
AQCH01000070_1	LNWP01000005	100	21145	594361	1	21145
AQCH01000070_1	LNWN01000008	100	21145	873997	1	21145
AQCH01000070_1	LNWM01000001	100	21145	872858	1	21145
AQCH01000070_1	LNWK01000003	100	21145	604468	1	21145
AQCH01000070_1	LNWJ01000014	100	21145	813500	1	21145
AQCH01000070_1	LNWL01000003	100	21145	872939	1	21145
AQCH01000070_1	LNWI01000010	100	21145	662667	1	21145
AQCH01000070_1	LNWH01000011	100	21145	813331	1	21145
AQCH01000070_1	LNWG01000004	100	21145	813331	1	21145
AQCH01000070_1	LNWD01000001	100	21145	662678	1	21145
AQCH01000070_1	LNWA01000010	100	21145	662640	1	21145
AQCH01000070_1	AQCH01000070	100	21145	93576	1	21145
AQCH01000070_1	LNWO01000009	100	21145	811382	1	21145
AQCH01000070_1	LNWF01000019	37	21145	253622	1	7751
AQCH01000070_1	LNWF01000007	36	21145	274122	13541	21145
AQCH01000070_1	LNXP01000012	73	21145	737619	1	7751
AQCH01000070_1	LNXP01000012	73	21145	737619	13536	21145
AQCH01000070_1	LNXH01000005	73	21145	1023774	1	7751
AQCH01000070_1	LNXH01000005	73	21145	1023774	13536	21145
AQCH01000070_1	LNXG01000004	73	21145	1009358	1	7751
AQCH01000070_1	LNXG01000004	73	21145	1009358	13536	21145
AQCH01000070_1	LNXR01000005	73	21145	802194	1	7751
AQCH01000070_1	LNXR01000005	73	21145	802194	13536	21145
AQCH01000070_1	LNXB01000001	73	21145	1155152	1	7751
AQCH01000070_1	LNXB01000001	73	21145	1155152	13536	21145
AQCH01000070_1	LNWV01000001	73	21145	1098760	1	7751
AQCH01000070_1	LNWV01000001	73	21145	1098760	13536	21145
AQCH01000070_1	LNWT01000007	73	21145	698844	1	7751
AQCH01000070_1	LNWT01000007	73	21145	698844	13536	21145
AQCH01000070_1	LNWS01000005	73	21145	737608	1	7751
AQCH01000070_1	LNWS01000005	73	21145	737608	13536	21145
AQCH01000070_1	LNWR01000002	73	21145	732339	1	7751
AQCH01000070_1	LNWR01000002	73	21145	732339	13536	21145
AQCH01000070_1	LNXQ01000017	73	21145	486333	1	7751
AQCH01000070_1	LNXQ01000017	73	21145	486333	13536	21145
AQCH01000070_1	LNWB01000004	73	21145	732469	1	7751
AQCH01000070_1	LNWB01000004	73	21145	732469	13536	21145
AQCH01000070_1	LNVY01000015	73	21145	448052	1	7759
AQCH01000070_1	LNVY01000015	73	21145	448052	13544	21145
AQCH01000070_1	LNXE01000005	73	21145	331766	1	7751
AQCH01000070_1	LNXE01000005	73	21145	331766	13536	21145
AQCH01000070_1	LNXC01000004	73	21145	331766	1	7751
AQCH01000070_1	LNXC01000004	73	21145	331766	13536	21145
AQCH01000070_1	LNXA01000001	73	21145	157772	1	7751
AQCH01000070_1	LNXA01000001	73	21145	157772	13536	21145
AQCH01000070_1	LNWY01000014	73	21145	322835	1	7751
AQCH01000070_1	LNWY01000014	73	21145	322835	13536	21145
AQCH01000070_1	LNWU01000017	73	21145	331766	1	7751
AQCH01000070_1	LNWU01000017	73	21145	331766	13536	21145
AQCH01000070_1	LNWE01000003	73	21145	331766	1	7751
AQCH01000070_1	LNWE01000003	73	21145	331766	13536	21145
AQCH01000070_1	LNWC01000001	73	21145	248259	1	7751
AQCH01000070_1	LNWC01000001	73	21145	248259	13536	21145
AQCH01000070_1	LNWZ01000005	73	21145	1389993	1	7759
AQCH01000070_1	LNWZ01000005	73	21145	1389993	13541	21145
AQCH01000070_1	QJJO01000002	73	21145	642835	1	7751
AQCH01000070_1	QJJO01000002	73	21145	642835	13536	21145
AQCH01000070_1	LNWX01000012	73	21145	448010	1	7751
AQCH01000070_1	LNWX01000012	73	21145	448010	13536	21145
AQCH01000070_1	LNWW01000004	73	21145	737147	1	7751
AQCH01000070_1	LNWW01000004	73	21145	737147	13536	21145
AQCH01000070_1	LNWF01000053	28	21145	5829	7732	13560
AQCH01000070_1	NC_008044	72	21145	3200938	1	7679
AQCH01000070_1	NC_008044	72	21145	3200938	13596	21145
AQCH01000070_1	PVUF01000005	56	21145	282271	4	7693
AQCH01000070_1	PVUF01000005	56	21145	282271	13593	17840
AQCH01000070_1	VCNK01000035	31	21145	61338	3355	7686
AQCH01000070_1	VCNK01000035	31	21145	61338	1	2159
AQCH01000070_1	AXBD01000002	23	21145	3915037	1	2516
AQCH01000070_1	AXBD01000002	23	21145	3915037	3361	5798
AQCH01000070_1	NZ_DS995281	23	21145	3912481	1	2516
AQCH01000070_1	NZ_DS995281	23	21145	3912481	3361	5798
AQCH01000070_1	NZ_DS999054	25	21145	3623862	4	2525
AQCH01000070_1	NZ_DS999054	25	21145	3623862	3365	5664
AQCH01000070_1	NZ_DS999054	25	21145	3623862	17295	17666
AQCH01000070_1	NZ_DS999054	25	21145	3623862	5588	5615
AQCH01000070_1	LOHU01000033	23	21145	52569	1	2525
AQCH01000070_1	LOHU01000033	23	21145	52569	3365	5649
AQCH01000070_1	JSWK01000001	23	21145	596427	1	2525
AQCH01000070_1	JSWK01000001	23	21145	596427	3365	5667
AQCH01000070_1	CP010689	23	21145	3613164	1	2525
AQCH01000070_1	CP010689	23	21145	3613164	3365	5667
AQCH01000070_1	CP010643	23	21145	3613164	1	2525
AQCH01000070_1	CP010643	23	21145	3613164	3365	5667
AQCH01000070_1	CP010805	23	21145	3613164	1	2525
AQCH01000070_1	CP010805	23	21145	3613164	3365	5667
AQCH01000070_1	CP010681	23	21145	3607181	1	2525
AQCH01000070_1	CP010681	23	21145	3607181	3365	5667
AQCH01000070_1	JSWJ01000003	23	21145	729786	1	2525
AQCH01000070_1	JSWJ01000003	23	21145	729786	3365	5667
AQCH01000070_1	AXBI01000017	23	21145	3509868	1	2516
AQCH01000070_1	AXBI01000017	23	21145	3509868	3361	5645
AQCH01000070_1	MDLF01000074	23	21145	559479	1	2174
AQCH01000070_1	MDLF01000074	23	21145	559479	3365	5670
AQCH01000070_1	MDLF01000074	23	21145	559479	2200	2516
AQCH01000070_1	CP010656	21	21145	3597778	1	2168
AQCH01000070_1	CP010656	21	21145	3597778	3365	5667
AQCH01000070_1	AFCF01000032	21	21145	189277	1	2165
AQCH01000070_1	AFCF01000032	21	21145	189277	3365	5626
AQCH01000070_1	JABXIA010000311	15	21145	12900	4	2168
AQCH01000070_1	JABXIA010000311	15	21145	12900	3372	4030
AQCH01000070_1	JABXIA010000311	15	21145	12900	2211	2525
AQCH01000070_1	CP010715	10	21145	3592540	1	2165
AQCH01000070_1	CP010767	10	21145	3617848	1	2165
AQCH01000070_1	CP031956	21	21145	3652001	1	2172
AQCH01000070_1	CP031956	21	21145	3652001	3365	5667
AQCH01000070_1	CP010673	21	21145	3811156	1	2172
AQCH01000070_1	CP010673	21	21145	3811156	3365	5625
AQCH01000070_1	CP010636	21	21145	3775737	1	2172
AQCH01000070_1	CP010636	21	21145	3775737	3365	5625
AQCH01000070_1	CP010784	21	21145	3775738	1	2172
AQCH01000070_1	CP010784	21	21145	3775738	3365	5625
AQCH01000070_1	CP010588	21	21145	3776904	1	2172
AQCH01000070_1	CP010588	21	21145	3776904	3365	5625
AQCH01000070_1	AOQA01000006	21	21145	137854	1	2172
AQCH01000070_1	AOQA01000006	21	21145	137854	3365	5625
AQCH01000070_1	CP006966	21	21145	3776653	1	2172
AQCH01000070_1	CP006966	21	21145	3776653	3365	5625
AQCH01000070_1	CP010725	21	21145	3860429	1	2159
AQCH01000070_1	CP010725	21	21145	3860429	3365	5649
AQCH01000070_1	CP015124	10	21145	4061725	1	2173
AQCH01000070_1	QEOS01000001	10	21145	1174734	1	2173
AQCH01000070_1	CP010650	21	21145	3706428	1	2159
AQCH01000070_1	CP010650	21	21145	3706428	3365	5649
AQCH01000070_1	CP021040	21	21145	3707098	1	2172
AQCH01000070_1	CP021040	21	21145	3707098	3365	5625
AQCH01000070_1	CP021047	21	21145	3707098	1	2172
AQCH01000070_1	CP021047	21	21145	3707098	3365	5625
AQCH01000070_1	CP031952	22	21145	3758267	1	2147
AQCH01000070_1	CP031952	22	21145	3758267	3365	5649
AQCH01000070_1	CP031952	22	21145	3758267	2234	2526
AQCH01000070_1	NZ_DS544874	22	21145	3758995	1	2168
AQCH01000070_1	NZ_DS544874	22	21145	3758995	3365	5649
AQCH01000070_1	NZ_DS544874	22	21145	3758995	2234	2526
AQCH01000070_1	CP010735	21	21145	3814079	1	2147
AQCH01000070_1	CP010735	21	21145	3814079	3365	5649
AQCH01000070_1	CP010629	21	21145	3587577	1	2168
AQCH01000070_1	CP010629	21	21145	3587577	3365	5667
AQCH01000070_1	CP010668	21	21145	3649586	1	2147
AQCH01000070_1	CP010668	21	21145	3649586	3365	5649
AQCH01000070_1	CP010623	21	21145	3688987	1	2147
AQCH01000070_1	CP010623	21	21145	3688987	3365	5649
AQCH01000070_1	CP010696	21	21145	3700417	1	2147
AQCH01000070_1	CP010696	21	21145	3700417	3365	5649
AQCH01000070_1	AXBB01000001	10	21145	2511908	1	2168
AQCH01000070_1	CP010595	10	21145	3832210	1	2159
AQCH01000070_1	CP031948	10	21145	3782865	1	2159
AQCH01000070_1	NZ_DS544878	10	21145	3825833	1	2159
AQCH01000070_1	SPLB01000090	12	21145	5434	3	2512
AQCH01000070_1	CP010610	22	21145	3751883	1	2147
AQCH01000070_1	CP010610	22	21145	3751883	3365	5649
AQCH01000070_1	CP010610	22	21145	3751883	2234	2526
AQCH01000070_1	CP010661	22	21145	3753559	1	2147
AQCH01000070_1	CP010661	22	21145	3753559	3365	5649
AQCH01000070_1	CP010661	22	21145	3753559	2234	2526
AQCH01000070_1	CP010749	22	21145	3751882	1	2147
AQCH01000070_1	CP010749	22	21145	3751882	3365	5649
AQCH01000070_1	CP010749	22	21145	3751882	2234	2526
AQCH01000070_1	CP016364	10	21145	3653592	10	2165
AQCH01000070_1	CP019307	22	21145	3718082	1	2159
AQCH01000070_1	CP019307	22	21145	3718082	3365	5649
AQCH01000070_1	CP019307	22	21145	3718082	2234	2526
AQCH01000070_1	CP010599	21	21145	3829207	1	2175
AQCH01000070_1	CP010599	21	21145	3829207	3365	5667
AQCH01000070_1	CP010756	21	21145	3829211	1	2175
AQCH01000070_1	CP010756	21	21145	3829211	3365	5667
AQCH01000070_1	CP010705	21	21145	3895761	1	2175
AQCH01000070_1	CP010705	21	21145	3895761	3365	5667
AQCH01000070_1	FREY01000003	10	21145	606063	7	2174
AQCH01000070_1	CP010741	21	21145	3718179	1	2147
AQCH01000070_1	CP010741	21	21145	3718179	3365	5649
AQCH01000070_1	CP010745	21	21145	3728368	1	2147
AQCH01000070_1	CP010745	21	21145	3728368	3365	5649
AQCH01000070_1	CP010617	21	21145	3699460	1	2147
AQCH01000070_1	CP010617	21	21145	3699460	3365	5649
AQCH01000070_1	WQHP01000001	14	21145	990619	1	2147
AQCH01000070_1	WQHP01000001	14	21145	990619	16784	17666
AQCH01000070_1	AXBF01000002	21	21145	2958019	1	2147
AQCH01000070_1	AXBF01000002	21	21145	2958019	3353	5682
AQCH01000070_1	NC_003911	20	21145	4109442	10	2170
AQCH01000070_1	NC_003911	20	21145	4109442	3372	5349
AQCH01000070_1	NC_003911	20	21145	4109442	16873	16970
AQCH01000070_1	JABXIY010000002	20	21145	54330	10	2170
AQCH01000070_1	JABXIY010000002	20	21145	54330	3372	5349
AQCH01000070_1	WQHE01000003	14	21145	552394	1	2162
AQCH01000070_1	WQHE01000003	14	21145	552394	16784	17666
AQCH01000070_1	WQCG01000001	20	21145	1484760	1	2159
AQCH01000070_1	WQCG01000001	20	21145	1484760	3365	5349
AQCH01000070_1	NZ_DS999531	10	21145	3124921	1	2173
AQCH01000070_1	CYSG01000009	10	21145	170170	1	2174
AQCH01000070_1	WQBF01000001	10	21145	1136336	1	2174
AQCH01000070_1	WQBO01000001	10	21145	919434	1	2174
AQCH01000070_1	CP045384	10	21145	3455485	7	2174
AQCH01000070_1	FWFP01000012	10	21145	159720	10	2168
AQCH01000070_1	WQGO01000001	10	21145	875710	1	2151
AQCH01000070_1	WVRA01000001	10	21145	1278696	1	2174
AQCH01000070_1	WPZJ01000001	10	21145	978967	1	2151
AQCH01000070_1	WQGP01000009	10	21145	209442	1	2151
AQCH01000070_1	WPZK01000006	10	21145	272472	1	2147
AQCH01000070_1	WQDY01000001	10	21145	690300	1	2147
AQCH01000070_1	WQGU01000007	10	21145	272473	1	2147
AQCH01000070_1	FXTE01000001	9	21145	1261135	160	2165
AQCH01000070_1	WPYP01000001	16	21145	1174827	10	2174
AQCH01000070_1	WPYP01000001	16	21145	1174827	4470	5346
AQCH01000070_1	WPYP01000001	16	21145	1174827	17295	17666
AQCH01000070_1	WQBQ01000001	16	21145	725826	1	2174
AQCH01000070_1	WQBQ01000001	16	21145	725826	4470	5343
AQCH01000070_1	WQBQ01000001	16	21145	725826	17295	17666
AQCH01000070_1	WPZN01000001	21	21145	1156439	10	2191
AQCH01000070_1	WPZN01000001	21	21145	1156439	3358	5346
AQCH01000070_1	WPZN01000001	21	21145	1156439	17295	17666
AQCH01000070_1	WPZO01000001	21	21145	1132639	10	2191
AQCH01000070_1	WPZO01000001	21	21145	1132639	3358	5346
AQCH01000070_1	WPZO01000001	21	21145	1132639	17295	17666
AQCH01000070_1	WQCA01000003	12	21145	382465	10	2174
AQCH01000070_1	WQCA01000003	12	21145	382465	17295	17666
AQCH01000070_1	FMZV01000004	10	21145	346449	1	2174
AQCH01000070_1	SMUV01000049	10	21145	62658	1	2178
AQCH01000070_1	OMPQ01000009	21	21145	855756	16	2168
AQCH01000070_1	OMPQ01000009	21	21145	855756	3365	5594
AQCH01000070_1	FXYG01000001	24	21145	1485757	4	2180
AQCH01000070_1	FXYG01000001	24	21145	1485757	3358	5349
AQCH01000070_1	FXYG01000001	24	21145	1485757	16784	17666
AQCH01000070_1	CYPU01000039	20	21145	883878	10	2147
AQCH01000070_1	CYPU01000039	20	21145	883878	3358	5352
AQCH01000070_1	WQBJ01000059	20	21145	18794	1	2174
AQCH01000070_1	WQBJ01000059	20	21145	18794	3358	5343
AQCH01000070_1	CYUD01000004	10	21145	370920	1	2174
AQCH01000070_1	WQCX01000001	20	21145	630632	10	2168
AQCH01000070_1	WQCX01000001	20	21145	630632	3365	5346
AQCH01000070_1	MWVJ01000007	19	21145	95044	16	2170
AQCH01000070_1	MWVJ01000007	19	21145	95044	3355	5278
